from_time,to_time,land_type,age_before,age_after,from_cover,to_cover,probability,area_transition,Timestep,TertiaryStratumID,TransitionGroupID,srcClassID,destClassID,Amount20year,probabilityModified,numTimesteps,Amount1year
0,20,5,2,3,2,1,2.29621125143513e-4,16200,2010,5,Foret:Mixte Moyenne->Foret:Feuillus Vieille [Type],522,513,2.29621125143513e-4,2.29621125143513e-4,20,1.148230868330824e-5
0,20,5,3,1,2,1,0.0105263157894737,32400,2010,5,Foret:Mixte Vieille->Foret:Feuillus Jeune [Type],523,511,0.0105263157894737,0.0105263157894737,20,5.289655149136596e-4
0,20,5,3,2,2,1,0.318421052631579,980100,2010,5,Foret:Mixte Vieille->Foret:Feuillus Moyenne [Type],523,512,0.318421052631579,0.318421052631579,20,0.01898463755143298
0,20,5,3,3,2,1,0.0578947368421053,178200,2010,5,Foret:Mixte Vieille->Foret:Feuillus Vieille [Type],523,513,0.0578947368421053,0.0578947368421053,20,0.002977471828281786
0,20,5,1,2,2,2,0.101219512195122,672300,2010,5,Foret:Mixte Jeune->Foret:Mixte Moyenne [Type],521,522,0.101219512195122,0.101219512195122,20,0.005321612188715852
0,20,5,2,1,2,2,0.320091848450057,22582800,2010,5,Foret:Mixte Moyenne->Foret:Mixte Jeune [Type],522,521,0.320091848450057,0.320091848450057,20,0.019105018906578453
0,20,5,2,3,2,2,0.0340987370838117,2405700,2010,5,Foret:Mixte Moyenne->Foret:Mixte Vieille [Type],522,523,0.0340987370838117,0.0340987370838117,20,0.0017331794216350893
0,20,5,3,1,2,2,0.00789473684210526,24300,2010,5,Foret:Mixte Vieille->Foret:Mixte Jeune [Type],523,521,0.00789473684210526,0.00789473684210526,20,3.962247458553225e-4
0,20,5,3,2,2,2,0.539473684210526,1660500,2010,5,Foret:Mixte Vieille->Foret:Mixte Moyenne [Type],523,522,0.539473684210526,0.539473684210526,20,0.038027354680799985
0,20,5,1,1,2,3,0.00121951219512195,8100,2010,5,Foret:Mixte Jeune->Foret:Coniferes Jeune [Type],521,531,0.00121951219512195,0.00121951219512195,20,6.101095901722697e-5
0,20,5,2,1,2,3,4.59242250287026e-4,32400,2010,5,Foret:Mixte Moyenne->Foret:Coniferes Jeune [Type],522,531,4.59242250287026e-4,4.59242250287026e-4,20,2.296712296689929e-5
0,20,5,2,2,2,3,0.0119402985074627,842400,2010,5,Foret:Mixte Moyenne->Foret:Coniferes Moyenne [Type],522,532,0.0119402985074627,0.0119402985074627,20,6.004274936260989e-4
0,20,5,2,3,2,3,0.00195177956371986,137700,2010,5,Foret:Mixte Moyenne->Foret:Coniferes Vieille [Type],522,533,0.00195177956371986,0.00195177956371986,20,9.767956741457695e-5
0,20,5,2,1,3,1,0.0108538350217077,121500,2010,5,Foret:Coniferes Moyenne->Foret:Feuillus Jeune [Type],532,511,0.0108538350217077,0.0108538350217077,20,5.455095357232986e-4
0,20,5,2,2,3,1,0.00795947901591896,89100,2010,5,Foret:Coniferes Moyenne->Foret:Feuillus Moyenne [Type],532,512,0.00795947901591896,0.00795947901591896,20,3.9948642230658304e-4
0,20,5,3,2,3,1,0.0166666666666667,89100,2010,5,Foret:Coniferes Vieille->Foret:Feuillus Moyenne [Type],533,512,0.0166666666666667,0.0166666666666667,20,8.400029156753197e-4
0,20,5,3,3,3,1,0.00606060606060606,32400,2010,5,Foret:Coniferes Vieille->Foret:Feuillus Vieille [Type],533,513,0.00606060606060606,0.00606060606060606,20,3.0390611499742093e-4
0,20,5,1,1,3,2,0.841437632135307,3223800,2010,5,Foret:Coniferes Jeune->Foret:Mixte Jeune [Type],531,521,0.841437632135307,0.841437632135307,20,0.08796814769783756
0,20,5,2,1,3,2,0.194645441389291,2178900,2010,5,Foret:Coniferes Moyenne->Foret:Mixte Jeune [Type],532,521,0.194645441389291,0.194645441389291,20,0.01076526790336596
0,20,5,2,2,3,2,0.283646888567294,3175200,2010,5,Foret:Coniferes Moyenne->Foret:Mixte Moyenne [Type],532,522,0.283646888567294,0.283646888567294,20,0.01654077694011069
0,20,5,2,3,3,2,0.00361794500723589,40500,2010,5,Foret:Coniferes Moyenne->Foret:Mixte Vieille [Type],532,523,0.00361794500723589,0.00361794500723589,20,1.8120885963890387e-4
0,20,5,3,1,3,2,0.106060606060606,567000,2010,5,Foret:Coniferes Vieille->Foret:Mixte Jeune [Type],533,521,0.106060606060606,0.106060606060606,20,0.005590181365651481
0,20,5,3,2,3,2,0.296969696969697,1587600,2010,5,Foret:Coniferes Vieille->Foret:Mixte Moyenne [Type],533,522,0.296969696969697,0.296969696969697,20,0.017463478716458813
0,20,5,3,3,3,2,0.0303030303030303,162000,2010,5,Foret:Coniferes Vieille->Foret:Mixte Vieille [Type],533,523,0.0303030303030303,0.0303030303030303,20,0.0015373999214147727
0,20,5,1,2,3,3,0.00634249471458774,24300,2010,5,Foret:Coniferes Jeune->Foret:Coniferes Moyenne [Type],531,532,0.00634249471458774,0.00634249471458774,20,3.1808408991707005e-4
0,20,5,2,1,3,3,0.126628075253256,1417500,2010,5,Foret:Coniferes Moyenne->Foret:Coniferes Jeune [Type],532,531,0.126628075253256,0.126628075253256,20,0.006746826436105469
0,20,5,2,3,3,3,0.0499276410998553,558900,2010,5,Foret:Coniferes Moyenne->Foret:Coniferes Vieille [Type],532,533,0.0499276410998553,0.0499276410998553,20,0.002557580305450169
0,20,5,3,1,3,3,0.121212121212121,648000,2010,5,Foret:Coniferes Vieille->Foret:Coniferes Jeune [Type],533,531,0.121212121212121,0.121212121212121,20,0.00643976185532702
0,20,5,3,2,3,3,0.342424242424242,1830600,2010,5,Foret:Coniferes Vieille->Foret:Coniferes Moyenne [Type],533,532,0.342424242424242,0.342424242424242,20,0.020741635807932535
0,20,6,1,2,1,1,0.207803830320387,9404100,2010,6,Foret:Feuillus Jeune->Foret:Feuillus Moyenne [Type],511,512,0.207803830320387,0.207803830320387,20,0.011579744090903121
0,20,6,2,1,1,1,0.127348053293159,21910500,2010,6,Foret:Feuillus Moyenne->Foret:Feuillus Jeune [Type],512,511,0.127348053293159,0.127348053293159,20,0.006787782678534526
0,20,6,2,3,1,1,0.0478791017372063,8237700,2010,6,Foret:Feuillus Moyenne->Foret:Feuillus Vieille [Type],512,513,0.0478791017372063,0.0478791017372063,20,0.002450156368891232
0,20,6,3,1,1,1,0.0858191831115191,3029400,2010,6,Foret:Feuillus Vieille->Foret:Feuillus Jeune [Type],513,511,0.0858191831115191,0.0858191831115191,20,0.0044762962277883345
